Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
和信治癌中心醫院,立功立德路口,202,25.12757,121.47207,25.12501,121.47158
北投公園露天溫泉,捷運北投站(1號出口),606,25.13684,121.50792,25.13258,121.49862
捷運北投站(1號出口),捷運石牌站(2號出口),282,25.13258,121.49862,25.11451,121.51567
捷運北投站(1號出口),豐年公園_1,364,25.13258,121.49862,25.13597,121.49702
捷運北投站(1號出口),稻香重三路口,184,25.13258,121.49862,25.13997,121.48967
捷運北投站(1號出口),關渡宮,380,25.13258,121.49862,25.11739,121.46288
國防大學政治作戰學院,捷運北投站(1號出口),1600,25.13776,121.49345,25.13258,121.49862
捷運北投站(1號出口),捷運新北投站,996,25.13258,121.49862,25.13733,121.50339
中庸公園,捷運北投站(1號出口),168,25.13774,121.50142,25.13258,121.49862
中央北路四段540巷口,捷運北投站(1號出口),238,25.12796,121.46782,25.13258,121.49862
捷運石牌站(2號出口),石牌立農街口,248,25.11451,121.51567,25.11879,121.51921
大興光明路2巷口,捷運北投站(1號出口),267,25.13043,121.50017,25.13258,121.49862
信義廣場(台北101),捷運松山站(4號出口),121,25.03306,121.5662,25.04987,121.57785
捷運後山埤站(2號出口),捷運松山站(4號出口),137,25.04395,121.58184,25.04987,121.57785
捷運松山站(4號出口),東陽公園,123,25.04987,121.57785,25.05716,121.59792
捷運松山站(4號出口),松仁路253巷3弄,121,25.04987,121.57785,25.02678,121.56884
捷運松山站(4號出口),松德虎林街口,112,25.04987,121.57785,25.0383,121.5762
捷運松山站(4號出口),明美公園,217,25.04987,121.57785,25.06256,121.58607
中崙高中,南京光復路口,193,25.04878,121.56087,25.05143,121.55716
中崙高中,光復南路22巷口,144,25.04878,121.56087,25.04693,121.55771
中崙高中,光復北路11巷口,173,25.04878,121.56087,25.04937,121.558
捷運南京三民站(2號出口),捷運市政府站(3號出口),174,25.05136,121.56283,25.04084,121.56789
捷運南京三民站(2號出口),捷運南京三民站(4號出口),144,25.05136,121.56283,25.05152,121.5646
捷運南京三民站(1號出口),捷運南京三民站(2號出口),545,25.05155,121.5636,25.05136,121.56283
捷運南京三民站(2號出口),捷運南京復興站(5號出口),158,25.05136,121.56283,25.05168,121.54506
健安新城,捷運南京三民站(2號出口),163,25.05606,121.56345,25.05136,121.56283
南京東路五段59巷口,捷運南京三民站(2號出口),222,25.05163,121.55907,25.05136,121.56283
南京東路五段59巷口,捷運南京三民站(1號出口),440,25.05163,121.55907,25.05155,121.5636
健康社會住宅,捷運南京三民站(1號出口),188,25.05433,121.56545,25.05155,121.5636
捷運南京三民站(1號出口),西松公園,180,25.05155,121.5636,25.05406,121.56407
捷運南京三民站(1號出口),西松高中(健康路325巷),209,25.05155,121.5636,25.05567,121.56713
捷運南京三民站(1號出口),民權運動公園,145,25.05155,121.5636,25.062,121.56019
健康新城,捷運南京三民站(1號出口),599,25.05408,121.56095,25.05155,121.5636
捷運南京三民站(1號出口),民生立體停車場,299,25.05155,121.5636,25.05846,121.55947
健安新城,捷運南京三民站(1號出口),783,25.05606,121.56345,25.05155,121.5636
光復北路11巷口,捷運六張犁站,149,25.04937,121.558,25.02397,121.55266
光復北路11巷口,福德國小,595,25.04937,121.558,25.03846,121.58618
臺大新體育館東南側,臺大舊體育館西側,199,25.02112,121.53591,25.0198,121.53583
捷運六張犁站,捷運科技大樓站,298,25.02397,121.55266,25.02605,121.5436
捷運科技大樓站,臺大醫院兒童醫院,256,25.02605,121.5436,25.04461,121.5188
捷運科技大樓站,敦化長春路口,115,25.02605,121.5436,25.0536,121.54871
復興南路二段273號前,捷運科技大樓站,737,25.02565,121.54357,25.02605,121.5436
和平龍泉街口,捷運科技大樓站,222,25.02638,121.52971,25.02605,121.5436
捷運科技大樓站,羅斯福路三段311號前,165,25.02605,121.5436,25.01717,121.53202
捷運科技大樓站,臺灣師範大學(圖書館),224,25.02605,121.5436,25.0266,121.52973
捷運科技大樓站,辛亥復興路口西北側,309,25.02605,121.5436,25.02153,121.54299
和平公園東側,捷運科技大樓站,271,25.02351,121.54282,25.02605,121.5436
和平公園東側,復興南路二段280號前,212,25.02351,121.54282,25.02429,121.54328
和平公園東側,敦親公園,475,25.02351,121.54282,25.02347,121.54108
復興南路二段340巷口,捷運科技大樓站,108,25.02253,121.54326,25.02605,121.5436
新生南路三段52號前,新生南路三段82號前,105,25.02112,121.53407,25.01894,121.53361
新生南路三段66號前,新生南路三段82號前,391,25.01976,121.53384,25.01894,121.53361
光華商場,新生南路三段82號前,151,25.04478,121.53274,25.01894,121.53361
世貿公園,捷運松山站(3號出口),105,25.05831,121.61422,25.04962,121.57746
捷運公館站(2號出口),文山運動中心,228,25.01491,121.53438,24.99676,121.5596
文山運動中心,景行公園,122,24.99676,121.5596,24.99279,121.54255
捷運辛亥站,辛亥生態公園,234,25.00467,121.55684,25.00348,121.55642
木柵光輝路口,自來水園區,105,24.98816,121.55528,25.01328,121.53004
世新大學,自來水園區,264,24.98859,121.54336,25.01328,121.53004
捷運木柵站,臺北市立景美女中,175,24.99798,121.57455,24.98058,121.55624
木南公園,永安藝文館-表演36房,118,24.98662,121.57071,24.98414,121.56907
木新路3段95巷口,臺北市立景美女中,153,24.98088,121.56313,24.98058,121.55624
恆光橋(老泉街),樟腳里公園,148,24.97989,121.56753,24.98181,121.56567
實踐國中,臺北市立景美女中,111,24.98301,121.55404,24.98058,121.55624
恆光橋(老泉街),木新路3段95巷口,100,24.97989,121.56753,24.98088,121.56313
國立政治大學(萬壽路),自來水園區,184,24.98841,121.57649,25.01328,121.53004
國立政治大學(萬壽路),捷運景美站(2號出口),120,24.98841,121.57649,24.99366,121.54124
師範大學公館校區_1,復興市民路口,108,25.00753,121.53719,25.04585,121.54375
捷運萬隆站(4號出口),景仁公園_1,123,25.0027,121.53861,24.9966,121.5403
景仁公園,景仁公園_1,615,24.99621,121.54043,24.9966,121.5403
仙跡岩登山口(景興路),景行公園,177,24.99118,121.5436,24.99279,121.54255
汀州思源街口東南側,自來水園區,476,25.014697,121.531908,25.01328,121.53004
捷運景美站(2號出口),汀州思源街口東南側,305,24.99366,121.54124,25.014697,121.531908
和平龍泉街口,捷運公館站(1號出口),164,25.02638,121.52971,25.014529,121.534374
捷運公館站(3號出口),捷運公館站(4號出口),250,25.01551,121.53374,25.015069,121.533828
捷運古亭站(5號出口),捷運古亭站(9號出口),280,25.02715,121.52293,25.02694,121.52224
捷運古亭站(9號出口),牯嶺公園,252,25.02694,121.52224,25.02338,121.51889
捷運古亭站(8號出口),捷運古亭站(9號出口),250,25.02701,121.52164,25.02694,121.52224
捷運古亭站(9號出口),螢橋國小,198,25.02694,121.52224,25.02609,121.51389
捷運古亭站(2號出口),捷運大安森林公園站(5號出口),163,25.0255,121.52346,25.03336,121.5364
成德立體停車場,捷運後山埤站(3號出口),113,25.04557,121.58629,25.04511,121.5836
協和祐德高級中學,玉成公園運動中心,167,25.0426,121.58381,25.04193,121.58493
松山高中,玉成公園運動中心,107,25.0433,121.5638,25.04193,121.58493
南湖大橋(經貿二路255巷),饒河疏散門(基四號疏散門),384,25.06148,121.61384,25.05147,121.57683
力行橋(南港),捷運南港展覽館站(5號出口),186,25.05172,121.61686,25.05469,121.61669
小彎社會住宅,饒河疏散門(基四號疏散門),182,25.0582,121.59368,25.05147,121.57683
捷運北門站(3號出口),捷運西門站(3號出口),232,25.04991,121.5104,25.04178,121.50869
成功國宅,捷運西門站(3號出口),173,25.02681,121.54668,25.04178,121.50869
捷運西門站(3號出口),新和國小,196,25.04178,121.50869,25.02582,121.50255
忠孝西重慶南路口,捷運西門站(3號出口),203,25.04724,121.51272,25.04178,121.50869
捷運西門站(2號出口),捷運西門站(3號出口),386,25.0416,121.50842,25.04178,121.50869
植物園,龍興里活動中心,331,25.0299,121.51033,25.02815,121.51108
捷運中正紀念堂站(4號出口),郵政博物館,102,25.03376,121.51772,25.03158,121.51464
捷運臺大醫院站(1號出口),臺灣師範大學(圖書館),114,25.04074,121.51586,25.0266,121.52973
和平龍泉街口,臺大醫院兒童醫院,116,25.02638,121.52971,25.04461,121.5188
中山徐州路口,臺大醫院兒童醫院,238,25.04178,121.51907,25.04461,121.5188
忠孝西重慶南路口,華江高中,221,25.04724,121.51272,25.02744,121.49619
忠孝西重慶南路口,捷運中山站(2號出口),181,25.04724,121.51272,25.05228,121.52176
和平龍泉街口,忠孝西重慶南路口,124,25.02638,121.52971,25.04724,121.51272
光華商場,忠孝西重慶南路口,157,25.04478,121.53274,25.04724,121.51272
南機場夜市(中華路二段),忠孝西重慶南路口,299,25.02886,121.50518,25.04724,121.51272
圓環站,忠孝西重慶南路口,203,25.05369,121.51418,25.04724,121.51272
基隆路一段101巷口,濟南路二段8巷口,168,25.04516,121.56702,25.04127,121.52697
仁愛金山路口,仁愛金山路口(東南側),175,25.0384,121.52801,25.03811,121.52855
北安大直街口,培英公園,132,25.08474,121.54968,25.08258,121.54462
捷運劍南路站(2號出口),饒河疏散門(基四號疏散門),427,25.08401,121.55535,25.05147,121.57683
捷運劍南路站(2號出口),樂群二敬業四路口,772,25.08401,121.55535,25.07976,121.55813
德明財經科技大學,捷運劍南路站(2號出口),181,25.08637,121.56574,25.08401,121.55535
捷運劍南路站(2號出口),臺北市立天文館,286,25.08401,121.55535,25.09598,121.51776
捷運劍南路站(2號出口),樂群二敬業三路口,335,25.08401,121.55535,25.07985,121.55609
捷運大直站(3號出口),樂群二敬業四路口,380,25.07923,121.5473,25.07976,121.55813
捷運大直站(3號出口),樂群二明水路口_1,194,25.07923,121.5473,25.07983,121.55236
捷運圓山站(2號出口),捷運大直站(3號出口),121,25.07182,121.51929,25.07923,121.5473
中坡市民路口(東北側),松山車站,221,25.04969,121.58028,25.0489,121.57841
南港車站(興華路),園區重陽路口,125,25.05343,121.60633,25.05937,121.61072
成德國中,成德立體停車場,177,25.04592,121.5882,25.04557,121.58629
忠孝東路六段212巷口,忠孝東路六段278巷口,157,25.0488,121.58742,25.04916,121.58906
捷運六張犁站,黎忠區民活動中心,350,25.02397,121.55266,25.02035,121.55769
台北市災害應變中心,黎忠區民活動中心,121,25.02868,121.56672,25.02035,121.55769
臺北醫學大學,黎忠區民活動中心,154,25.02668,121.56175,25.02035,121.55769
喬治工商,基隆路二段159巷口,243,25.02705,121.55551,25.02561,121.55409
嘉興街175巷口,景勤二號公園,184,25.02811,121.55671,25.02698,121.55841
嘉興街175巷口,臺北醫學大學,261,25.02811,121.55671,25.02668,121.56175
嘉興公園,臺北醫學大學,177,25.021,121.55211,25.02668,121.56175
仁愛延吉街口,仁愛路四段496巷口,432,25.03748,121.55564,25.03745,121.5602
仁愛路四段496巷口,仁愛逸仙路口,434,25.03745,121.5602,25.03771,121.56124
捷運南京復興站(5號出口),松友公園,144,25.05168,121.54506,25.03423,121.57636
捷運象山站(3號出口),松友公園,374,25.03295,121.5712,25.03423,121.57636
捷運市政府站(3號出口),松友公園,119,25.04084,121.56789,25.03423,121.57636
新東街51巷口,林口公園,665,25.0615,121.56332,25.03894,121.57915
捷運市政府站(3號出口),林口公園,191,25.04084,121.56789,25.03894,121.57915
捷運後山埤站(2號出口),林口公園,126,25.04395,121.58184,25.03894,121.57915
朱崙商場,松山家商,208,25.04762,121.54043,25.0347,121.58018
松山家商,松山家商(林口街),284,25.0347,121.58018,25.03593,121.57906
捷運大安站(4號出口),松智松壽路口,108,25.0332,121.5439,25.03607,121.56535
捷運忠孝敦化站(2號出口),松智松壽路口,164,25.04153,121.5524,25.03607,121.56535
捷運南京復興站(5號出口),松智松壽路口,111,25.05168,121.54506,25.03607,121.56535
市府松高路口,敦化南京路口(東北側),104,25.03899,121.56369,25.05226,121.54926
三張犁,市府松高路口,122,25.03452,121.5576,25.03899,121.56369
信義廣場(台北101),捷運信義安和站(4號出口),161,25.03306,121.5662,25.03305,121.55378
捷運信義安和站(4號出口),立人國小,158,25.03305,121.55378,25.02974,121.55146
捷運信義安和站(4號出口),興雅松仁路口,191,25.03305,121.55378,25.0401,121.56822
復興南路二段128巷口,成功國宅,468,25.02861,121.54336,25.02681,121.54668
四維路170巷口,成功國宅,315,25.02821,121.54864,25.02681,121.54668
成功國宅,捷運六張犁站,118,25.02681,121.54668,25.02397,121.55266
仁愛延吉街口,捷運永春站(2號出口),171,25.03748,121.55564,25.0405,121.57538
仁愛延吉街口,松仁路253巷3弄,126,25.03748,121.55564,25.02678,121.56884
仁愛延吉街口,松德站,140,25.03748,121.55564,25.03162,121.57396
仁愛延吉街口,捷運國父紀念館站(2號出口),553,25.03748,121.55564,25.04122,121.55745
信義路四段199巷,捷運信義安和站(1號出口),392,25.03459,121.55164,25.03331,121.55265
復興南路二段128巷口,松仁路95巷口,106,25.02861,121.54336,25.03656,121.56866
復興南路二段128巷口,敦化長春路口,100,25.02861,121.54336,25.0536,121.54871
復興南路二段128巷口,捷運大安站(4號出口),312,25.02861,121.54336,25.0332,121.5439
復興南路二段128巷口,復興南路二段273號前,153,25.02861,121.54336,25.02565,121.54357
復興南路二段128巷口,民權建國路口,220,25.02861,121.54336,25.06251,121.53765
捷運台北101/世貿站(5號出口),捷運東門站(5號出口),233,25.03338,121.56333,25.03363,121.52962
中正運動中心,捷運東門站(5號出口),201,25.03786,121.51985,25.03363,121.52962
捷運忠孝敦化站(2號出口),捷運東門站(5號出口),121,25.04153,121.5524,25.03363,121.52962
捷運大安站(3號出口),捷運東門站(5號出口),196,25.03328,121.5425,25.03363,121.52962
捷運台北101/世貿站(2號出口),捷運東門站(5號出口),554,25.0327,121.56157,25.03363,121.52962
和平金山路口,捷運東門站(5號出口),216,25.02669,121.52529,25.03363,121.52962
捷運東門站(5號出口),龍門廣場,235,25.03363,121.52962,25.04092,121.54825
忠孝西重慶南路口,捷運東門站(5號出口),125,25.04724,121.51272,25.03363,121.52962
捷運東門站(5號出口),臺北市立圖書館(總館),424,25.03363,121.52962,25.02895,121.5379
仁愛延吉街口,捷運東門站(5號出口),142,25.03748,121.55564,25.03363,121.52962
台北市災害應變中心,捷運東門站(5號出口),144,25.02868,121.56672,25.03363,121.52962
信義路三段134巷口,捷運東門站(5號出口),152,25.03333,121.53968,25.03363,121.52962
中華桂林路口,捷運東門站(5號出口),190,25.03771,121.50662,25.03363,121.52962
捷運信義安和站(4號出口),捷運東門站(5號出口),615,25.03305,121.55378,25.03363,121.52962
和平龍泉街口,捷運東門站(5號出口),450,25.02638,121.52971,25.03363,121.52962
捷運公館站(3號出口),新生南路三段94巷口,278,25.01551,121.53374,25.01744,121.53334
捷運公館站(3號出口),汀州思源街口東南側,157,25.01551,121.53374,25.014697,121.531908
捷運公館站(3號出口),臺大凝態館南側,129,25.01551,121.53374,25.02157,121.53633
捷運公館站(2號出口),捷運公館站(3號出口),2111,25.01491,121.53438,25.01551,121.53374
捷運公館站(3號出口),臺大水源舍區A棟,201,25.01551,121.53374,25.01493,121.53044
捷運公館站(3號出口),捷運古亭站(2號出口),166,25.01551,121.53374,25.0255,121.52346
捷運公館站(3號出口),捷運東門站(5號出口),198,25.01551,121.53374,25.03363,121.52962
捷運公館站(3號出口),臺灣科技大學後門,432,25.01551,121.53374,25.01182,121.54165
捷運公館站(3號出口),新生南路三段82號前,338,25.01551,121.53374,25.01894,121.53361
捷運忠孝新生站(3號出口),臺北科技大學(電機工程系),111,25.04189,121.53376,25.04196,121.53653
和平龍泉街口,新生南路三段94巷口,108,25.02638,121.52971,25.01744,121.53334
新生南路三段94巷口,臺大農業陳列館北側,114,25.01744,121.53334,25.01839,121.53404
和平新生路口西南側,辛亥新生路口西北側,201,25.02598,121.53454,25.02267,121.5341
信義廣場(台北101),捷運松山站(3號出口),153,25.03306,121.5662,25.04962,121.57746
信義廣場(台北101),松德虎林街口,140,25.03306,121.5662,25.0383,121.5762
信義廣場(台北101),吳興街284巷(廣安宮),113,25.03306,121.5662,25.02326,121.56329
信義廣場(台北101),捷運東門站(5號出口),370,25.03306,121.5662,25.03363,121.52962
信義廣場(台北101),興雅松仁路口,157,25.03306,121.5662,25.0401,121.56822
信義廣場(台北101),吳興街260巷,247,25.03306,121.5662,25.02606,121.5631
捷運台北101/世貿站(5號出口),捷運大安森林公園站(2號出口),103,25.03338,121.56333,25.03332,121.53435
捷運松山站(4號出口),春光公園,136,25.04987,121.57785,25.0427,121.58112
捷運後山埤站(2號出口),春光公園,565,25.04395,121.58184,25.0427,121.58112
捷運後山埤站(2號出口),福德國小,568,25.04395,121.58184,25.03846,121.58618
南港車站(興華路),福德國小,159,25.05343,121.60633,25.03846,121.58618
玉成公園,福德國小,120,25.04281,121.58613,25.03846,121.58618
捷運市政府站(4號出口),福德國小,108,25.04146,121.56731,25.03846,121.58618
中研院綜合體育館東側,福德國小,152,25.04054,121.61374,25.03846,121.58618
百福公園,福德國小,202,25.03884,121.58788,25.03846,121.58618
福德國小,象山公園,120,25.03846,121.58618,25.02863,121.56981
福德公園,福德國小,276,25.03841,121.58355,25.03846,121.58618
松山車站,福德公園,520,25.0489,121.57841,25.03841,121.58355
捷運大安站(5號出口),福德公園,252,25.03303,121.54372,25.03841,121.58355
光復北路11巷口,福德公園,218,25.04937,121.558,25.03841,121.58355
捷運國父紀念館站(2號出口),福德公園,119,25.04122,121.55745,25.03841,121.58355
中崙高中,福德公園,159,25.04878,121.56087,25.03841,121.58355
福港街停車場,華齡街185巷口,280,25.08695,121.51901,25.08828,121.51985
中山天母路口,天母北天玉街口,193,25.11856,121.52964,25.12011,121.52652
中山天母路口,蘭雅公園,288,25.11856,121.52964,25.10991,121.53039
中山天母路口,榮華二明德路口,144,25.11856,121.52964,25.11357,121.52255
中山天母路口,天母運動公園,256,25.11856,121.52964,25.11633,121.53414
中山天母路口,北投運動中心,221,25.11856,121.52964,25.11666,121.50962
天母運動公園,蘭雅公園,162,25.11633,121.53414,25.10991,121.53039
天母運動公園,雨農國小,102,25.11633,121.53414,25.1054,121.5295
捷運芝山站(2號出口),臺北市立大學(天母校區),159,25.10364,121.52219,25.11356,121.53718
天母運動公園,臺北市立大學(天母校區),154,25.11633,121.53414,25.11356,121.53718
臺北市立大學(天母校區),芝山國小,361,25.11356,121.53718,25.11044,121.53595
中山天母路口,忠誠路二段53巷,119,25.11856,121.52964,25.11127,121.53244
中山天母路口,天母棒球場,303,25.11856,121.52964,25.11341,121.53195
天和公園,天母棒球場,116,25.12001,121.53342,25.11341,121.53195
忠誠路一段173巷口,蘭雅公園,189,25.10813,121.5304,25.10991,121.53039
中山天母路口,忠誠路一段173巷口,148,25.11856,121.52964,25.10813,121.5304
捷運芝山站(2號出口)_1,雨農國小,570,25.10336,121.52263,25.1054,121.5295
