Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
南港路三段220巷口,捷運松山站(4號出口),3393,25.05289,121.58599,25.04987,121.57785
捷運松山站(4號出口),林口公園,2571,25.04987,121.57785,25.03894,121.57915
捷運昆陽站(1號出口),捷運松山站(4號出口),1341,25.05014,121.59238,25.04987,121.57785
合心廣場,捷運松山站(4號出口),3590,25.04608,121.58315,25.04987,121.57785
南京東興路口,塔悠八德路口,619,25.05149,121.56535,25.05009,121.57202
中崙高中,南京東興路口,1299,25.04878,121.56087,25.05149,121.56535
復盛公園,捷運南京三民站(2號出口),8460,25.04763,121.56115,25.05136,121.56283
捷運南京三民站(1號出口),民權運動公園,2348,25.05155,121.5636,25.062,121.56019
捷運南京三民站(1號出口),民生立體停車場,8201,25.05155,121.5636,25.05846,121.55947
捷運南京三民站(1號出口),民生活動中心,29199,25.05155,121.5636,25.05907,121.56305
捷運南京三民站(1號出口),新東街51巷口,6560,25.05155,121.5636,25.0615,121.56332
捷運南京三民站(1號出口),長壽公園,5417,25.05155,121.5636,25.05378,121.55893
捷運南京三民站(1號出口),西松高中(健康路325巷),5774,25.05155,121.5636,25.05567,121.56713
捷運南京三民站(1號出口),新東公園,3430,25.05155,121.5636,25.05925,121.56888
光復北路11巷口,南京東路五段59巷口,756,25.04937,121.558,25.05163,121.55907
健安新城,光復北路11巷口,1036,25.05606,121.56345,25.04937,121.558
光復北路11巷口,捷運小巨蛋站(3號出口),2744,25.04937,121.558,25.05152,121.55243
民有一號公園,臺北田徑場,1454,25.06095,121.54731,25.04951,121.54941
民有一號公園,民生光復路口,902,25.06095,121.54731,25.05834,121.55496
民生敦化路口,民生活動中心,2379,25.05804,121.54897,25.05907,121.56305
捷運南京復興站(8號出口),民生敦化路口,742,25.05196,121.5433,25.05804,121.54897
松基公園,臺北田徑場,1035,25.0546,121.54486,25.04951,121.54941
民生光復路口,民生活動中心,2503,25.05834,121.55496,25.05907,121.56305
健康新城,民生活動中心,3238,25.05408,121.56095,25.05907,121.56305
健康新城,捷運小巨蛋站(2號出口),910,25.05408,121.56095,25.05157,121.55118
捷運南京復興站(5號出口),臺北市藝文推廣處,5392,25.05168,121.54506,25.04826,121.55235
敦北公園,民生立體停車場,1574,25.06118,121.55098,25.05846,121.55947
平安新城,敦北公園,619,25.05528,121.559,25.06118,121.55098
新東街51巷口,民生光復路口,1197,25.0615,121.56332,25.05834,121.55496
三民公園,南京東興路口,809,25.06128675,121.566679,25.05149,121.56535
八德路三段74巷口,捷運國父紀念館站(1號出口),937,25.04459,121.55252,25.04205,121.55657
八德路三段74巷口,捷運南京復興站(5號出口),873,25.04459,121.55252,25.05168,121.54506
三軍總醫院(松山分院),臺北市藝文推廣處,820,25.05419,121.55631,25.04826,121.55235
市民東興路口,捷運市政府站(3號出口),2131,25.0484,121.56586,25.04084,121.56789
光復南路22巷口,捷運國父紀念館站(2號出口),9323,25.04693,121.55771,25.04122,121.55745
中崙福成宮,光復南路22巷口,859,25.04524,121.54659,25.04693,121.55771
光復南路22巷口,市民東興路口,1071,25.04693,121.55771,25.0484,121.56586
內政部營建署,捷運南京復興站(5號出口),14205,25.04769,121.5448,25.05168,121.54506
內政部營建署,捷運忠孝復興站(5號出口),5477,25.04769,121.5448,25.04262,121.54443
內政部營建署,捷運忠孝復興站(2號出口),3334,25.04769,121.5448,25.04035,121.5436
健康新城,民生立體停車場,1501,25.05408,121.56095,25.05846,121.55947
健康新城,臺北市藝文推廣處,940,25.05408,121.56095,25.04826,121.55235
健安新城,民權運動公園,720,25.05606,121.56345,25.062,121.56019
健安新城,捷運南京三民站(2號出口),2565,25.05606,121.56345,25.05136,121.56283
健安新城,捷運南京三民站(1號出口),39385,25.05606,121.56345,25.05155,121.5636
中崙福成宮,南京遼寧街口,1022,25.04524,121.54659,25.05176,121.54217
捷運南京復興站(7號出口),民生復興路口,3338,25.05278,121.54478,25.05764,121.54443
南京光復路口,捷運南京復興站(7號出口),789,25.05143,121.55716,25.05278,121.54478
捷運中山國中站,捷運南京復興站(7號出口),1890,25.06106,121.54406,25.05278,121.54478
捷運南京復興站(5號出口),敦化八德路口,5341,25.05168,121.54506,25.04802,121.54864
捷運南京三民站(1號出口),捷運小巨蛋站(5號出口),1509,25.05155,121.5636,25.05176,121.55352
捷運南京復興站(5號出口),捷運小巨蛋站(5號出口),1424,25.05168,121.54506,25.05176,121.55352
南京東路五段59巷口,捷運南京三民站(1號出口),10842,25.05163,121.55907,25.05155,121.5636
民生立體停車場,長壽公園,634,25.05846,121.55947,25.05378,121.55893
西松高中(健康路325巷),長壽公園,607,25.05567,121.56713,25.05378,121.55893
復源公園,捷運南京復興站(5號出口),2478,25.04634,121.5542,25.05168,121.54506
南京東興路口,西松高中,1836,25.05149,121.56535,25.05492,121.56701
南京東興路口,松山高中,1180,25.05149,121.56535,25.0433,121.5638
捷運松山站(3號出口),松山高中,1111,25.04962,121.57746,25.0433,121.5638
南京東興路口,捷運松山站(3號出口),1016,25.05149,121.56535,25.04962,121.57746
捷運松山站(3號出口),松山永吉路口,2949,25.04962,121.57746,25.04623,121.57772
捷運松山站(3號出口),福德公園,1472,25.04962,121.57746,25.03841,121.58355
捷運松山站(3號出口),松德虎林街口,1647,25.04962,121.57746,25.0383,121.5762
介壽國中,健安新城,807,25.05722,121.55706,25.05606,121.56345
捷運小巨蛋站(5號出口)_1,敦化南京路口(東北側),1136,25.05181,121.5521,25.05226,121.54926
內政部營建署,敦化南京路口(東北側),669,25.04769,121.5448,25.05226,121.54926
敦化南京路口(東北側),民有一號公園,1132,25.05226,121.54926,25.06095,121.54731
敦化八德路口,敦化長春路口,1301,25.04802,121.54864,25.0536,121.54871
捷運南京三民站(1號出口),敦化八德路口,603,25.05155,121.5636,25.04802,121.54864
捷運南京三民站(3號出口),新東街51巷口,1162,25.05129,121.56426,25.0615,121.56332
八德立體停車場,捷運松山站(3號出口),3730,25.04985,121.57189,25.04962,121.57746
捷運南京復興站(5號出口),捷運小巨蛋站(3號出口),2746,25.05168,121.54506,25.05152,121.55243
南京光復路口,捷運小巨蛋站(3號出口),7461,25.05143,121.55716,25.05152,121.55243
捷運小巨蛋站(3號出口),興安華城,611,25.05152,121.55243,25.05606,121.54175
介壽國中,捷運小巨蛋站(5號出口)_1,2718,25.05722,121.55706,25.05181,121.5521
南京光復路口,敦化北路155巷口,743,25.05143,121.55716,25.0542,121.5491
捷運行天宮站(3號出口),民生復興路口,1478,25.05992,121.5333,25.05764,121.54443
敦化長春路口,民生復興路口,956,25.0536,121.54871,25.05764,121.54443
捷運南京三民站(3號出口),長壽公園,604,25.05129,121.56426,25.05378,121.55893
捷運南京三民站(3號出口),興雅國小(基隆路一段37巷),896,25.05129,121.56426,25.04773,121.56895
南港公園(福德街),捷運後山埤站(2號出口),3684,25.04128,121.59089,25.04395,121.58184
合心廣場,捷運昆陽站(1號出口),1490,25.04608,121.58315,25.05014,121.59238
成德國中,捷運昆陽站(1號出口),1521,25.04592,121.5882,25.05014,121.59238
小彎社會住宅,捷運昆陽站(1號出口),8287,25.0582,121.59368,25.05014,121.59238
捷運昆陽站(1號出口),東陽公園,7661,25.05014,121.59238,25.05716,121.59792
忠孝東路六段278巷口,捷運昆陽站(1號出口),6511,25.04916,121.58906,25.05014,121.59238
捷運昆陽站(1號出口),松山車站,2046,25.05014,121.59238,25.0489,121.57841
南港路三段130巷口,捷運昆陽站(1號出口),839,25.05457,121.58781,25.05014,121.59238
捷運後山埤站(1號出口),捷運永春站(2號出口),676,25.04437,121.58133,25.0405,121.57538
捷運後山埤站(1號出口),捷運松山站(4號出口),2954,25.04437,121.58133,25.04987,121.57785
捷運後山埤站(1號出口),捷運松山站(3號出口),1945,25.04437,121.58133,25.04962,121.57746
中坡市民路口(東北側),合心廣場,1204,25.04969,121.58028,25.04608,121.58315
合心廣場,松山車站,4645,25.04608,121.58315,25.0489,121.57841
成德國中,松山車站,2745,25.04592,121.5882,25.0489,121.57841
捷運後山埤站(1號出口),玉成公園,744,25.04437,121.58133,25.04281,121.58613
力行橋(南港),研究院舊莊街口,1084,25.05172,121.61686,25.04239,121.61683
南港軟體園區(新民街),捷運南港展覽館站(5號出口),4821,25.05627,121.61369,25.05469,121.61669
南港加壓站,捷運南港展覽館站(5號出口),6694,25.04805,121.61594,25.05469,121.61669
世貿公園,捷運南港展覽館站(5號出口),5957,25.05831,121.61422,25.05469,121.61669
捷運南港展覽館站(5號出口),捷運南港軟體園區(2號出口),4044,25.05469,121.61669,25.05933,121.61677
捷運南港展覽館站(5號出口),福山公園,8531,25.05469,121.61669,25.04499,121.61775
南港車站(興華路),捷運南港展覽館站(5號出口),962,25.05343,121.60633,25.05469,121.61669
捷運南港展覽館站(5號出口),舊莊區民活動中心,5434,25.05469,121.61669,25.04139,121.6191
南湖大橋(經貿二路255巷),捷運南港展覽館站(5號出口),879,25.06148,121.61384,25.05469,121.61669
中研公園,捷運南港站(2號出口),1867,25.04697,121.61375,25.05201,121.60741
中研公園,福山公園,977,25.04697,121.61375,25.04499,121.61775
捷運南港站(2號出口),興中立體停車場(興中路),871,25.05201,121.60741,25.05629,121.607
捷運南港展覽館站(5號出口),臺北市立圖書館南港分館,628,25.05469,121.61669,25.05485,121.60866
南港展覽館2館,臺北市立圖書館南港分館,622,25.05545,121.61646,25.05485,121.60866
南港車站(興華路),向陽南港路口,1232,25.05343,121.60633,25.05437,121.59423
中研公園,南港車站(忠孝東路七段415巷),920,25.04697,121.61375,25.05252,121.60922
南港車站(市民大道),東新國小,5103,25.05326,121.60656,25.05507,121.6028
南港車站(興華路),興南公園,7225,25.05343,121.60633,25.05766,121.60396
南港車站(市民大道),捷運南港展覽館站(5號出口),2486,25.05326,121.60656,25.05469,121.61669
南港車站(市民大道),向陽南港路口,717,25.05326,121.60656,25.05437,121.59423
南港展覽館2館,南港車站(市民大道),1413,25.05545,121.61646,25.05326,121.60656
忠孝東路七段527巷口,捷運南港站(2號出口),5497,25.05266,121.61275,25.05201,121.60741
世貿公園,南港展覽館2館,2764,25.05831,121.61422,25.05545,121.61646
世貿公園,南港車站(市民大道),7794,25.05831,121.61422,25.05326,121.60656
南港高中(昆陽街),小彎社會住宅,790,25.05285,121.59279,25.0582,121.59368
捷運後山埤站(3號出口),玉成公園(成福路178巷口),4860,25.04511,121.5836,25.04177,121.58735
捷運後山埤站(2號出口),百福公園,7324,25.04395,121.58184,25.03884,121.58788
力行橋(南港),南港車站(市民大道),866,25.05172,121.61686,25.05326,121.60656
小彎社會住宅,捷運昆陽站(4號出口),4947,25.0582,121.59368,25.05066,121.59431
成德綠地,捷運松山站(4號出口),1129,25.04675,121.58731,25.04987,121.57785
南港國小,南港車站(興華路),4336,25.05668,121.61137,25.05343,121.60633
松仁路95巷口,玉成公園(成福路178巷口),650,25.03656,121.56866,25.04177,121.58735
成福路197巷口,捷運後山埤站(3號出口),3405,25.04066,121.58877,25.04511,121.5836
成福路197巷口,捷運後山埤站(2號出口),6123,25.04066,121.58877,25.04395,121.58184
南港展覽館2館,南港車站(興華路),682,25.05545,121.61646,25.05343,121.60633
捷運關渡站(1號出口),立功立德路口,8335,25.12397,121.46712,25.12501,121.47158
內湖運動中心,捷運港墘站(2號出口),1861,25.07848,121.57493,25.07967,121.57584
九華公園,捷運西湖站(1號出口),2518,25.08844,121.56122,25.08301,121.56638
捷運東湖站,東湖國中,3921,25.06664,121.61351,25.07334,121.61962
捷運港墘站(1號出口),港都公園,7604,25.08004,121.57568,25.08296,121.5752
捷運石牌站(2號出口),永欣綠地,2739,25.11451,121.51567,25.12416,121.52607
關渡宮,關渡醫院,938,25.11739,121.46288,25.1203,121.4665
臺灣科技大學後門,黎忠區民活動中心,633,25.01182,121.54165,25.02035,121.55769
光復信義路口東南側,嘉興街175巷口,626,25.03281,121.55756,25.02811,121.55671
捷運六張犁站,臺北醫學大學,16193,25.02397,121.55266,25.02668,121.56175
松仁路253巷3弄,臺北醫學大學,909,25.02678,121.56884,25.02668,121.56175
捷運台北101/世貿站(2號出口),臺北醫學大學,47268,25.0327,121.56157,25.02668,121.56175
臺北醫學大學,黎忠區民活動中心,3026,25.02668,121.56175,25.02035,121.55769
三興公園,捷運台北101/世貿站(2號出口),9230,25.02868,121.55932,25.0327,121.56157
捷運象山站(2號出口),泰和公園,11723,25.03222,121.56974,25.0193,121.57105
捷運象山站(2號出口),松仁路253巷3弄,23037,25.03222,121.56974,25.02678,121.56884
捷運市政府站(3號出口),捷運象山站(2號出口),1293,25.04084,121.56789,25.03222,121.56974
吳興公車總站,捷運象山站(2號出口),24083,25.02388,121.56984,25.03222,121.56974
臺北南山廣場_1,象山公園,1671,25.03404,121.56598,25.02863,121.56981
松仁路121巷口,松仁路253巷3弄,3915,25.03476,121.56865,25.02678,121.56884
吳興街260巷,松仁路253巷3弄,2332,25.02606,121.5631,25.02678,121.56884
捷運象山站(1號出口),松仁路253巷3弄,1636,25.03295,121.56867,25.02678,121.56884
吳興公車總站,捷運象山站(1號出口),2915,25.02388,121.56984,25.03295,121.56867
捷運永春站(2號出口),松德路200巷,11163,25.0405,121.57538,25.03471,121.57301
中全公園,捷運永春站(2號出口),6907,25.0382,121.57495,25.0405,121.57538
中全公園,捷運象山站(3號出口),5508,25.0382,121.57495,25.03295,121.5712
台北市災害應變中心,興雅松仁路口,5551,25.02868,121.56672,25.0401,121.56822
台北市災害應變中心,捷運信義安和站(4號出口),1086,25.02868,121.56672,25.03305,121.55378
信義運動中心,吳興公車總站,3181,25.03189,121.56678,25.02388,121.56984
信義基隆路口,信義運動中心,1315,25.03321,121.55873,25.03189,121.56678
捷運台北101/世貿站(3號出口),臺北南山廣場_1,724,25.03275,121.56337,25.03404,121.56598
市府松高路口,景新公園,1119,25.03899,121.56369,25.03003,121.56287
光復信義路口東南側,臺北南山廣場_1,1710,25.03281,121.55756,25.03404,121.56598
光復信義路口東南側,松仁路95巷口,931,25.03281,121.55756,25.03656,121.56866
三張犁,仁愛逸仙路口,711,25.03452,121.5576,25.03771,121.56124
三張犁,捷運國父紀念館站(1號出口),1005,25.03452,121.5576,25.04205,121.55657
三張犁,捷運信義安和站(1號出口),8658,25.03452,121.5576,25.03331,121.55265
仁愛路四段496巷口,市府松高路口,1937,25.03745,121.5602,25.03899,121.56369
仁愛路四段496巷口,捷運國父紀念館站(2號出口),7011,25.03745,121.5602,25.04122,121.55745
三張犁,仁愛路四段496巷口,846,25.03452,121.5576,25.03745,121.5602
捷運象山站(3號出口),松友公園,15451,25.03295,121.5712,25.03423,121.57636
捷運永春站(2號出口),松友公園,11810,25.0405,121.57538,25.03423,121.57636
松仁路121巷口,松友公園,2092,25.03476,121.56865,25.03423,121.57636
松仁路95巷口,松友公園,1852,25.03656,121.56866,25.03423,121.57636
捷運市政府站(3號出口),林口公園,2072,25.04084,121.56789,25.03894,121.57915
捷運市政府站(3號出口),松智松壽路口,1229,25.04084,121.56789,25.03607,121.56535
仁愛延吉街口,松智松壽路口,1879,25.03748,121.55564,25.03607,121.56535
吳興街260巷,松智松壽路口,1575,25.02606,121.5631,25.03607,121.56535
市府松高路口,松仁路95巷口,1025,25.03899,121.56369,25.03656,121.56866
台北市災害應變中心,市府松高路口,1741,25.02868,121.56672,25.03899,121.56369
信義廣場(台北101),捷運象山站(2號出口),629,25.03306,121.5662,25.03222,121.56974
信義廣場(台北101),吳興街260巷,6663,25.03306,121.5662,25.02606,121.5631
